10.0,81.9,1.0,2.9,41.897045,28.849142,0.855883,3992564120.0,45.359375,86.4,5.919778,0.0,0.0,200
10.0,81.9,1.0,2.9,41.874936,28.85307,0.874682,3992564224.0,45.359375,86.4,5.925749,0.0,0.0,200
10.0,81.9,1.0,2.9,41.928277,28.896304,0.874262,3992564327.0,45.359375,86.4,6.274568,0.0,0.0,200
10.0,81.9,1.0,2.9,42.00508,28.897238,0.820219,3992564430.0,45.359375,86.4,6.088787,0.0,0.0,200
10.0,81.9,1.0,2.9,41.937577,28.839692,0.819155,3992564533.0,45.359375,86.4,5.697443,0.0,0.0,200
10.0,81.9,1.0,2.9,41.915948,28.843759,0.837953,3992564636.0,45.359375,86.4,5.431597,0.0,0.0,200
10.0,81.9,1.0,2.9,41.872927,28.87041,0.892585,3992564740.0,45.359375,86.4,6.303912,0.0,0.0,200
10.0,81.9,1.0,2.9,41.936792,28.841611,0.819444,3992564843.0,45.359375,86.4,5.534892,0.0,0.0,200
10.0,81.9,1.0,2.9,42.042972,28.908445,0.801549,3992564946.0,45.359375,86.4,6.426391,0.0,0.0,200
10.0,81.9,1.0,2.9,41.908931,28.88197,0.875781,3992565050.0,45.359375,86.4,5.945269,0.0,0.0,200
10.0,81.9,1.0,2.9,41.912649,28.862333,0.856659,3992565153.0,45.359375,86.4,5.898797,0.0,0.0,200
