10.0,81.9,1.0,2.9,41.912651,41.51954,0.857417,3992570111.0,45.359375,92.8,7.841794,0.0,0.0
10.0,81.9,1.0,2.9,41.908558,41.556329,0.893262,3992570214.0,45.359375,92.8,8.351588,0.0,0.0
10.0,81.9,1.0,2.9,41.892149,41.599672,0.891644,3992570318.0,45.359375,92.8,7.646112,0.0,0.0
10.0,81.9,1.0,2.9,41.880876,41.57645,0.854526,3992570421.0,45.359375,92.8,7.360501,0.0,0.0
10.0,81.9,1.0,2.9,41.897072,41.570998,0.83856,3992570525.0,45.359375,92.8,7.928024,0.0,0.0
10.0,81.9,1.0,2.9,41.93695,41.495201,0.819527,3992570628.0,45.359375,92.8,7.495279,0.0,0.0
10.0,81.9,1.0,2.9,41.937122,41.496759,0.81964,3992570731.0,45.359375,92.8,7.760934,0.0,0.0
10.0,81.9,1.0,2.9,41.987815,41.62528,0.819388,3992570834.0,45.359375,92.8,7.8155,0.0,0.0
10.0,81.9,1.0,2.9,41.935049,41.601812,0.836726,3992570937.0,45.359375,92.8,7.371846,0.0,0.0
10.0,81.9,1.0,2.9,41.912245,41.60429,0.856241,3992571041.0,45.359375,92.8,7.632349,0.0,0.0
10.0,81.9,1.0,2.9,41.951026,41.587957,0.838336,3992571144.0,45.359375,92.8,7.619797,0.0,0.0
10.0,81.9,1.0,2.9,41.932052,41.572558,0.838961,3992571247.0,45.359375,92.8,8.273326,0.0,0.0
10.0,81.9,1.0,2.9,41.97354,41.565064,0.8014,3992571350.0,45.359375,92.8,8.015143,0.0,0.0
10.0,81.9,1.0,2.9,41.897323,41.484944,0.839038,3992571453.0,45.359375,92.8,7.746258,0.0,0.0
10.0,81.9,1.0,2.9,41.972225,41.496138,0.819334,3992571557.0,45.359375,92.8,8.038344,0.0,0.0
10.0,81.9,1.0,2.9,41.972193,41.553292,0.81874,3992571660.0,45.359375,92.8,7.787515,0.0,0.0
10.0,81.9,1.0,2.9,41.94068,41.593455,0.799941,3992571763.0,45.359375,92.8,7.76426,0.0,0.0
10.0,81.9,1.0,2.9,41.910247,41.537617,0.875235,3992571866.0,45.359375,92.8,8.54669,0.0,0.0
10.0,81.9,1.0,2.9,41.935368,41.485919,0.836832,3992571969.0,45.359375,92.8,7.561201,0.0,0.0
10.0,81.9,1.0,2.9,41.913316,41.606049,0.855787,3992572073.0,45.359375,92.8,7.888388,0.0,0.0
10.0,81.9,1.0,2.9,41.916039,41.586549,0.837885,3992572176.0,45.359375,92.8,7.639098,0.0,0.0
10.0,81.9,1.0,2.9,41.888394,41.541242,0.894336,3992572280.0,45.359375,92.8,8.733297,0.0,0.0
10.0,81.9,1.0,2.9,41.972193,41.553292,0.81874,3992572383.0,45.359375,92.8,7.619475,0.0,0.0
10.0,81.9,1.0,2.9,41.952758,41.61648,0.836491,3992572487.0,45.359375,92.8,8.089781,0.0,0.0
10.0,81.9,1.0,2.9,41.950673,41.528257,0.837944,3992572591.0,45.359375,92.8,7.488678,0.0,0.0
10.0,81.9,1.0,2.9,41.938228,41.556662,0.819654,3992572694.0,45.359375,92.8,8.112151,0.0,0.0
10.0,81.9,1.0,2.9,41.948852,41.5086,0.822223,3992572797.0,45.359375,92.8,8.064183,0.0,0.0
10.0,81.9,1.0,2.9,41.989625,41.655722,0.818995,3992572900.0,45.359375,92.8,7.518545,0.0,0.0
10.0,81.9,1.0,2.9,42.004025,41.583341,0.821095,3992573003.0,45.359375,92.8,7.770292,0.0,0.0
10.0,81.9,1.0,2.9,42.079161,41.58342,0.767175,3992573107.0,45.359375,92.8,7.83217,0.0,0.0
10.0,81.9,1.0,2.9,42.023032,41.57799,0.802886,3992573210.0,45.359375,92.8,7.935057,0.0,0.0
10.0,81.9,1.0,2.9,41.967888,41.629384,0.837462,3992573313.0,45.359375,92.8,7.738271,0.0,0.0
10.0,81.9,1.0,2.9,42.007275,41.59105,0.801956,3992573416.0,45.359375,92.8,8.352055,0.0,0.0
10.0,81.9,1.0,2.9,41.952512,41.559225,0.837693,3992573519.0,45.359375,92.8,7.86661,0.0,0.0
10.0,81.9,1.0,2.9,41.919611,41.587535,0.835643,3992573622.0,45.359375,92.8,7.889413,0.0,0.0
10.0,81.9,1.0,2.9,41.986155,41.509644,0.821415,3992573725.0,45.359375,92.8,7.933067,0.0,0.0
10.0,81.9,1.0,2.9,41.967803,41.543426,0.838713,3992573829.0,45.359375,92.8,7.840376,0.0,0.0
10.0,81.9,1.0,2.9,42.001878,41.658758,0.837906,3992573932.0,45.359375,92.8,7.53947,0.0,0.0
10.0,81.9,1.0,2.9,41.93004,41.511786,0.839013,3992574035.0,45.359375,92.8,8.488549,0.0,0.0
10.0,81.9,1.0,2.9,41.952457,41.597303,0.819659,3992574138.0,45.359375,92.8,7.549517,0.0,0.0
10.0,81.9,1.0,2.9,41.914738,41.499121,0.838944,3992574242.0,45.359375,92.8,7.940523,0.0,0.0
10.0,81.9,1.0,2.9,41.987729,41.567595,0.819722,3992574345.0,45.359375,92.8,8.302773,0.0,0.0
10.0,81.9,1.0,2.9,41.948149,41.585155,0.839239,3992574449.0,45.359375,92.8,8.010885,0.0,0.0
10.0,81.9,1.0,2.9,41.879365,41.636786,0.856829,3992574552.0,45.359375,92.8,7.402832,0.0,0.0
10.0,81.9,1.0,2.9,41.947732,41.528792,0.839332,3992574656.0,45.359375,92.8,8.047731,0.0,0.0
10.0,81.9,1.0,2.9,41.949863,41.500844,0.83874,3992574759.0,45.359375,92.8,7.807545,0.0,0.0
