-1.200e-04,0.001175
-1.192e-04,0.00113125
-1.184e-04,0.00137813
-1.176e-04,0.00121875
-1.168e-04,0.00157813
-1.160e-04,0.00158125
-1.152e-04,0.00163438
-1.144e-04,0.00184375
-1.136e-04,0.00179063
-1.128e-04,0.00199688
-1.120e-04,0.00196563
-1.112e-04,0.00215
-1.104e-04,0.00216563
-1.096e-04,0.00214063
-1.088e-04,0.0022875
-1.080e-04,0.00257188
-1.072e-04,0.00248438
-1.064e-04,0.00244688
-1.056e-04,0.00278125
-1.048e-04,0.00283125
-1.040e-04,0.00276563
-1.032e-04,0.00295938
-1.024e-04,0.00289063
-1.016e-04,0.00299063
-1.008e-04,0.00309687
-1.00e-04,0.00324375
-9.92e-05,0.0030375
-9.84e-05,0.0033875
-9.76e-05,0.00330938
-9.68e-05,0.0033125
-9.60e-05,0.00340313
-9.52e-05,0.00334687
-9.44e-05,0.0034125
-9.36e-05,0.00355313
-9.28e-05,0.00350938
-9.20e-05,0.00358125
-9.12e-05,0.00362812
-9.04e-05,0.00383125
-8.96e-05,0.00393125
-8.88e-05,0.0038375
-8.80e-05,0.00372187
-8.72e-05,0.00380625
-8.64e-05,0.00366875
-8.56e-05,0.00372187
-8.48e-05,0.003875
-8.40e-05,0.003775
-8.32e-05,0.00376875
-8.24e-05,0.00369063
-8.16e-05,0.00382813
-8.08e-05,0.00386563
-8.00e-05,0.00390938
-7.92e-05,0.003775
-7.84e-05,0.00375313
-7.76e-05,0.003825
-7.68e-05,0.00405
-7.60e-05,0.0038375
-7.52e-05,0.0037125
-7.44e-05,0.00378125
-7.36e-05,0.00372187
-7.28e-05,0.0036875
-7.20e-05,0.00395313
-7.12e-05,0.00365313
-7.04e-05,0.00377813
-6.96e-05,0.00367812
-6.88e-05,0.00357813
-6.80e-05,0.00369687
-6.72e-05,0.00365
-6.64e-05,0.00363438
-6.56e-05,0.00368438
-6.48e-05,0.003675
-6.40e-05,0.00341562
-6.32e-05,0.00339687
-6.24e-05,0.0035375
-6.16e-05,0.00319688
-6.08e-05,0.00356875
-6.00e-05,0.0032875
-5.92e-05,0.00318125
-5.84e-05,0.0030625
-5.76e-05,0.00329375
-5.68e-05,0.00325625
-5.60e-05,0.003175
-5.52e-05,0.00302188
-5.44e-05,0.002875
-5.36e-05,0.00305937
-5.28e-05,0.0028
-5.20e-05,0.002675
-5.12e-05,0.00286875
-5.04e-05,0.00260625
-4.96e-05,0.00266875
-4.88e-05,0.0026375
-4.80e-05,0.00235313
-4.72e-05,0.0027125
-4.64e-05,0.00246875
-4.56e-05,0.00237188
-4.48e-05,0.00234687
-4.40e-05,0.00224375
-4.32e-05,0.00216563
-4.24e-05,0.00209688
