10.0,81.9,1.0,2.9,-41.936014,-40.805208,85.582116,3992598351.0,92.0,45.359375,6.805084,0.0,0.0,5000,5000
10.0,81.9,1.0,2.9,41.919935,40.811903,0.835301,3992598528.0,45.359375,92.8,6.460352,0.0,0.0,5000,5000
10.0,81.9,1.0,2.9,42.011577,40.846516,0.798631,3992598631.0,45.359375,92.8,6.258699,0.0,0.0,5000,5000
10.0,81.9,1.0,2.9,41.954311,40.86038,0.852636,3992598734.0,45.359375,92.8,6.79688,0.0,0.0,5000,5000
10.0,81.9,1.0,2.9,41.973096,40.835912,0.817173,3992598837.0,45.359375,92.8,6.173632,0.0,0.0,5000,5000
10.0,81.9,1.0,2.9,41.968561,40.854637,0.836968,3992598941.0,45.359375,92.0,6.644887,0.0,0.0,5000,5000
10.0,81.9,1.0,2.9,41.936998,40.828112,0.835835,3992599044.0,45.359375,92.8,6.350821,0.0,0.0,5000,5000
10.0,81.9,1.0,2.9,41.976615,40.799562,0.782001,3992599147.0,45.359375,92.0,7.044381,0.0,0.0,5000,5000
10.0,81.9,1.0,2.9,41.990448,40.850045,0.817636,3992599251.0,45.359375,92.0,6.426336,0.0,0.0,5000,5000
10.0,81.9,1.0,2.9,41.972269,40.834667,0.818263,3992599354.0,45.359375,92.0,6.629904,0.0,0.0,5000,5000
10.0,81.9,1.0,2.9,42.029422,40.841902,0.781304,3992599458.0,45.359375,92.8,6.499131,0.0,0.0,5000,5000
10.0,81.9,1.0,2.9,41.934153,40.825049,0.836454,3992599561.0,45.359375,92.0,6.507694,0.0,0.0,5000,5000
10.0,81.9,1.0,2.9,41.918615,40.810504,0.835522,3992599665.0,45.359375,92.8,6.570192,0.0,0.0,5000,5000
10.0,81.9,1.0,2.9,42.012536,40.826616,0.782022,3992599769.0,45.359375,92.0,6.451678,0.0,0.0,5000,5000
10.0,81.9,1.0,2.9,41.901215,40.795439,0.835001,3992599873.0,45.359375,92.8,6.491412,0.0,0.0,5000
10.0,81.9,1.0,2.9,41.81966,40.814002,0.908886,3992599976.0,45.359375,92.0,6.476784,0.0,0.0,5000
10.0,81.9,1.0,2.9,41.968498,40.834654,0.820046,3992600079.0,45.359375,92.0,6.946036,0.0,0.0,5000
10.0,81.9,1.0,2.9,41.89125,40.852898,0.89111,3992600183.0,45.359375,92.0,6.90797,0.0,0.0,5000
10.0,81.9,1.0,2.9,41.955625,40.840856,0.835031,3992600286.0,45.359375,92.0,6.474841,0.0,0.0,5000
10.0,81.9,1.0,2.9,41.899615,40.815052,0.853034,3992600389.0,45.359375,92.0,6.314714,0.0,0.0,5000
10.0,81.9,1.0,2.9,41.996151,40.812158,0.78112,3992600492.0,45.359375,92.0,6.048883,0.0,0.0,5000
10.0,81.9,1.0,2.9,41.990789,40.851212,0.817694,3992600595.0,45.359375,92.0,7.042136,0.0,0.0,5000
10.0,81.9,1.0,2.9,41.974727,40.836389,0.816764,3992600698.0,45.359375,92.8,6.409002,0.0,0.0,5000
10.0,81.9,1.0,2.9,41.967363,40.853136,0.837201,3992600802.0,45.359375,92.0,7.094937,0.0,0.0,5000
10.0,81.9,1.0,2.9,41.940605,40.807024,0.816117,3992600905.0,45.359375,92.8,6.135482,0.0,0.0,5000
10.0,81.9,1.0,2.9,41.930939,40.84416,0.855259,3992601008.0,45.359375,92.8,6.372074,0.0,0.0,5000
10.0,81.9,1.0,2.9,41.957207,40.822871,0.816884,3992601111.0,45.359375,92.8,6.565329,0.0,0.0,5000
10.0,81.9,1.0,2.9,41.974441,40.836084,0.817179,3992601215.0,45.359375,92.8,6.618074,0.0,0.0,5000
10.0,81.9,1.0,2.9,41.973319,40.816902,0.800619,3992601318.0,45.359375,92.0,6.369625,0.0,0.0,5000
10.0,81.9,1.0,2.9,41.971071,40.85426,0.83519,3992601421.0,45.359375,92.0,6.569036,0.0,0.0,5000
10.0,81.9,1.0,2.9,41.952888,40.839589,0.836001,3992601524.0,45.359375,92.8,6.681819,0.0,0.0,5000
10.0,81.9,1.0,2.9,41.903442,40.796181,0.834169,3992601628.0,45.359375,92.0,6.446924,0.0,0.0,5000
10.0,81.9,1.0,2.9,41.901686,40.796124,0.834997,3992601731.0,45.359375,92.8,6.475016,0.0,0.0,5000
10.0,81.9,1.0,2.9,41.899503,40.795674,0.836244,3992601834.0,45.359375,92.0,6.527377,0.0,0.0,5000
10.0,81.9,1.0,2.9,41.93279,40.845445,0.854293,3992601937.0,45.359375,92.8,6.224116,0.0,0.0,5000
10.0,81.9,1.0,2.9,41.917218,40.810902,0.8365,3992602040.0,45.359375,92.8,6.309669,0.0,0.0,5000
10.0,81.9,1.0,2.9,41.936089,40.845899,0.852426,3992602144.0,45.359375,92.8,6.579111,0.0,0.0,5000
10.0,81.9,1.0,2.9,41.960708,40.803542,0.798419,3992602247.0,45.359375,92.0,7.115654,0.0,0.0,5000
10.0,81.9,1.0,2.9,41.948921,40.878823,0.871742,3992602350.0,45.359375,92.8,6.569812,0.0,0.0,5000
10.0,81.9,1.0,2.9,41.974528,40.836478,0.816594,3992602453.0,45.359375,92.0,6.287993,0.0,0.0,5000
10.0,81.9,1.0,2.9,41.897896,40.835787,0.87138,3992602557.0,45.359375,92.0,6.63981,0.0,0.0,5000
10.0,81.9,1.0,2.9,41.931169,40.863466,0.871547,3992602660.0,45.359375,92.0,6.415143,0.0,0.0,5000
10.0,81.9,1.0,2.9,41.9341,40.825445,0.836415,3992602763.0,45.359375,92.0,6.872612,0.0,0.0,5000
