10.0,81.9,1.0,2.9,60.21129,52.17377,0.31859,4011406037.450038,0.0,0.0,0.7262741341385924,0.0,0.0,60.086639999999996,60.33594,52.061659999999996,52.28588
10.0,81.9,1.0,2.9,60.24611,52.16227,0.30201,4011406139.4919047,0.0,0.0,0.7468594813147023,0.0,0.0,60.1197,60.37251,52.04858,52.27596
10.0,81.9,1.0,2.9,60.17227,52.1348,0.32595,4011406241.7299895,0.0,0.0,0.7230786627125888,0.0,0.0,60.047889999999995,60.29665,52.022929999999995,52.24667
10.0,81.9,1.0,2.9,60.20592,52.16004,0.30797,4011406343.689946,0.0,0.0,0.7498744536972903,0.0,0.0,60.07926,60.33258,52.04612,52.27396
10.0,81.9,1.0,2.9,60.19885,52.15085,0.31751,4011406445.591624,0.0,0.0,0.7387905925597108,0.0,0.0,60.07313,60.32457,52.03777,52.263929999999995
10.0,81.9,1.0,2.9,60.19326,52.14137,0.32302,4011406547.581421,0.0,0.0,0.7297366405485575,0.0,0.0,60.068310000000004,60.31821,52.02899,52.253750000000004
10.0,81.9,1.0,2.9,60.24588,52.19128,0.3116,4011406649.6569786,0.0,0.0,0.7473968419811746,0.0,0.0,60.11943,60.37233,52.07755,52.305009999999996
10.0,81.9,1.0,2.9,60.20192,52.14774,0.30682,4011406751.6835623,0.0,0.0,0.7224536948199116,0.0,0.0,60.077600000000004,60.32624,52.03592,52.25956
10.0,81.9,1.0,2.9,60.14968,52.08849,0.30649,4011406853.5339794,0.0,0.0,0.7467883379816057,0.0,0.0,60.02328,60.27607999999999,51.9748,52.20218
10.0,81.9,1.0,2.9,60.23547,52.17525,0.31216,4011406955.62731,0.0,0.0,0.7215881863039963,0.0,0.0,60.111219999999996,60.35972,52.0635,52.287
10.0,81.9,1.0,2.9,60.24419,52.18056,0.30353,4011407224.8692813,0.0,0.0,0.7384403938766776,0.0,0.0,60.118500000000004,60.36988,52.06751,52.29361
10.0,81.9,1.0,2.9,60.18845,52.14514,0.322,4011407326.752169,0.0,0.0,0.7101717197543128,0.0,0.0,60.06519,60.311710000000005,52.034279999999995,52.256
10.0,81.9,1.0,2.9,60.19515,52.17218,0.33386,4011407428.7437887,0.0,0.0,0.751933694077164,0.0,0.0,60.06832,60.321979999999996,52.058099999999996,52.28626
10.0,81.9,1.0,2.9,60.19279,52.15548,0.32223,4011407530.6984825,0.0,0.0,0.7397816451059982,0.0,0.0,60.066990000000004,60.31859,52.04233,52.268629999999995
10.0,81.9,1.0,2.9,60.20556,52.1512,0.30957,4011407632.6388836,0.0,0.0,0.7511233161210357,0.0,0.0,60.07879,60.33233,52.037180000000006,52.26522
10.0,81.9,1.0,2.9,60.22659,52.16546,0.30635,4011407734.659012,0.0,0.0,0.7042083586558975,0.0,0.0,60.10385,60.34933,52.055060000000005,52.27586
10.0,81.9,1.0,2.9,60.24234,52.17155,0.3106,4011407836.5252895,0.0,0.0,0.7109865130453298,0.0,0.0,60.119009999999996,60.36567,52.06062,52.28248000000001
10.0,81.9,1.0,2.9,60.21543,52.15122,0.30316,4011407938.7672873,0.0,0.0,0.737700013921415,0.0,0.0,60.0898,60.34106,52.03823,52.264210000000006
10.0,81.9,1.0,2.9,60.20943,52.15697,0.30988,4011408040.69127,0.0,0.0,0.7174654367141432,0.0,0.0,60.085539999999995,60.33332,52.04554,52.2684
10.0,81.9,1.0,2.9,60.23251,52.17718,0.31274,4011408142.6437197,0.0,0.0,0.7522553362572738,0.0,0.0,60.10565,60.35937,52.06308,52.29128
10.0,81.9,1.0,2.9,60.25849,52.17032,0.29584,4011408411.4423084,0.0,0.0,0.728187234811165,0.0,0.0,60.133680000000005,60.3833,52.05806,52.282579999999996
10.0,81.9,1.0,2.9,60.21884,52.13334,0.29627,4011408513.39781,0.0,0.0,0.7059880795199397,0.0,0.0,60.09594,60.34174,52.0228,52.24388
10.0,81.9,1.0,2.9,60.21435,52.19571,0.33507,4011408615.19575,0.0,0.0,0.7168426884178403,0.0,0.0,60.09051,60.338190000000004,52.08433,52.307089999999995
10.0,81.9,1.0,2.9,60.26034,52.18411,0.30181,4011408717.407275,0.0,0.0,0.723613662405798,0.0,0.0,60.13592,60.38476,52.072199999999995,52.29602
10.0,81.9,1.0,2.9,60.20978,52.13773,0.31197,4011408819.380071,0.0,0.0,0.7340172341582105,0.0,0.0,60.08447,60.33509,52.02502,52.25044
10.0,81.9,1.0,2.9,60.24241,52.17914,0.31026,4011408921.45208,0.0,0.0,0.7275128810780395,0.0,0.0,60.11765,60.36717,52.06693,52.291349999999994
10.0,81.9,1.0,2.9,60.18243,52.15016,0.33006,4011409023.4085684,0.0,0.0,0.691233164841593,0.0,0.0,60.06082,60.30403999999999,52.04078,52.25954
10.0,81.9,1.0,2.9,60.20208,52.1619,0.33615,4011409125.178691,0.0,0.0,0.7197835911668435,0.0,0.0,60.07799,60.326170000000005,52.050290000000004,52.27351
10.0,81.9,1.0,2.9,60.20668,52.15595,0.31724,4011409227.5021186,0.0,0.0,0.7368009150676896,0.0,0.0,60.08113,60.332229999999996,52.043029999999995,52.26887
10.0,81.9,1.0,2.9,60.20009,52.1555,0.32668,4011409329.6274824,0.0,0.0,0.742959677554514,0.0,0.0,60.074020000000004,60.32616,52.04211,52.268890000000006
10.0,81.9,1.0,2.9,60.20322,52.1598,0.31239,4011409597.3793163,0.0,0.0,0.7510333952410189,0.0,0.0,60.076460000000004,60.32998,52.04579,52.27381
10.0,81.9,1.0,2.9,60.23273,52.17225,0.29955,4011409699.481553,0.0,0.0,0.7321342394014777,0.0,0.0,60.10758,60.357879999999994,52.05968,52.284819999999996
10.0,81.9,1.0,2.9,60.2271,52.19312,0.32626,4011409801.3079395,0.0,0.0,0.729614878547515,0.0,0.0,60.10216,60.35204,52.08075,52.30549
10.0,81.9,1.0,2.9,60.18153,52.16602,0.33975,4011409903.370141,0.0,0.0,0.6694696701148204,0.0,0.0,60.06185,60.301210000000005,52.05838,52.27366000000001
10.0,81.9,1.0,2.9,60.19899,52.12977,0.311,4011410005.4522114,0.0,0.0,0.71865434404322,0.0,0.0,60.07499,60.322990000000004,52.01825,52.24129
10.0,81.9,1.0,2.9,60.26768,52.19234,0.30296,4011410107.602007,0.0,0.0,0.7294450244818383,0.0,0.0,60.142759999999996,60.3926,52.07998,52.304700000000004
10.0,81.9,1.0,2.9,60.20416,52.14261,0.30537,4011410209.4229693,0.0,0.0,0.7325808067382635,0.0,0.0,60.07897,60.329350000000005,52.03001,52.25521
10.0,81.9,1.0,2.9,60.20706,52.15884,0.32295,4011410311.449867,0.0,0.0,0.7444406817491861,0.0,0.0,60.08086,60.333259999999996,52.04533,52.272349999999996
10.0,81.9,1.0,2.9,60.22451,52.14179,0.29993,4011410413.3764014,0.0,0.0,0.6906033936779875,0.0,0.0,60.10296,60.34606,52.03246,52.25112
10.0,81.9,1.0,2.9,60.16713,52.1407,0.32911,4011410515.3266487,0.0,0.0,0.7398607608107041,0.0,0.0,60.04132,60.29294,52.02754,52.25386
10.0,81.9,1.0,2.9,60.20832,52.15885,0.31755,4011410784.001955,0.0,0.0,0.7505443471498594,0.0,0.0,60.0816,60.33504,52.04488,52.27282
10.0,81.9,1.0,2.9,60.19842,52.1709,0.32698,4011410885.992202,0.0,0.0,0.7317389540826044,0.0,0.0,60.073299999999996,60.32354,52.05836,52.283440000000006
10.0,81.9,1.0,2.9,60.2007,52.17917,0.32581,4011410987.806409,0.0,0.0,0.7309045159311044,0.0,0.0,60.075649999999996,60.32575,52.0667,52.29164
10.0,81.9,1.0,2.9,60.23512,52.15541,0.29676,4011411089.78706,0.0,0.0,0.7224214094233689,0.0,0.0,60.110800000000005,60.35944,52.04359,52.267230000000005
10.0,81.9,1.0,2.9,60.28394,52.16126,0.26557,4011411191.870642,0.0,0.0,0.7450170651688816,0.0,0.0,60.15769,60.41019,52.04771,52.274809999999995
10.0,81.9,1.0,2.9,60.26908,52.16925,0.29987,4011411293.84021,0.0,0.0,0.7352019816019413,0.0,0.0,60.14367,60.394490000000005,52.05645,52.28205
10.0,81.9,1.0,2.9,60.17959,52.1457,0.33774,4011411395.9820595,0.0,0.0,0.7306689107177724,0.0,0.0,60.054559999999995,60.30462,52.033249999999995,52.25815
10.0,81.9,1.0,2.9,60.19845,52.17302,0.33097,4011411497.9034157,0.0,0.0,0.7087030646584326,0.0,0.0,60.07532,60.321580000000004,52.06227,52.283770000000004
10.0,81.9,1.0,2.9,60.17212,52.11804,0.30843,4011411599.880406,0.0,0.0,0.7253234480397158,0.0,0.0,60.04755,60.29669,52.006,52.23008
10.0,81.9,1.0,2.9,60.23715,52.16593,0.30138,4011411701.8549466,0.0,0.0,0.728918953623367,0.0,0.0,60.11227,60.36203,52.053610000000006,52.27825
10.0,81.9,1.0,2.9,60.20913,52.17851,0.32945,4011411970.61034,0.0,0.0,0.7201277749699999,0.0,0.0,60.085010000000004,60.33325,52.06687,52.290150000000004
10.0,81.9,1.0,2.9,60.18569,52.14201,0.31256,4011412072.6286087,0.0,0.0,0.7336414017454631,0.0,0.0,60.060410000000005,60.31097,52.02933,52.25469
10.0,81.9,1.0,2.9,60.2329,52.17068,0.31007,4011412174.5678535,0.0,0.0,0.7068060508170851,0.0,0.0,60.10993,60.35587,52.06008,52.281279999999995
10.0,81.9,1.0,2.9,60.24747,52.20013,0.3206,4011412276.6855383,0.0,0.0,0.7360455285415886,0.0,0.0,60.12198,60.37296,52.08726,52.313
10.0,81.9,1.0,2.9,60.17508,52.13281,0.32222,4011412378.6151996,0.0,0.0,0.726239925367189,0.0,0.0,60.05043,60.299730000000004,52.0207,52.24492
10.0,81.9,1.0,2.9,60.20465,52.17077,0.32868,4011412480.460828,0.0,0.0,0.7068949325335641,0.0,0.0,60.08167,60.32763,52.060159999999996,52.28138
10.0,81.9,1.0,2.9,60.20766,52.15675,0.31226,4011412582.5244493,0.0,0.0,0.7260320451253492,0.0,0.0,60.083029999999994,60.33229,52.044650000000004,52.26885
10.0,81.9,1.0,2.9,60.23829,52.17069,0.31224,4011412684.56219,0.0,0.0,0.7080034027203038,0.0,0.0,60.11522,60.36136,52.05999,52.28139
10.0,81.9,1.0,2.9,60.22308,52.17922,0.31492,4011412786.737519,0.0,0.0,0.7389954881440634,0.0,0.0,60.09734,60.34882,52.06613,52.29231
10.0,81.9,1.0,2.9,60.20571,52.17849,0.33431,4011412888.580144,0.0,0.0,0.7225924535390332,0.0,0.0,60.08138,60.330040000000004,52.06666,52.290319999999994
10.0,81.9,1.0,2.9,60.20218,52.1543,0.3156,4011413157.6499434,0.0,0.0,0.713704292609173,0.0,0.0,60.07861,60.32575,52.04316,52.26544
10.0,81.9,1.0,2.9,60.21275,52.17903,0.32629,4011413259.521156,0.0,0.0,0.7207376759002897,0.0,0.0,60.08858,60.33692,52.067339999999994,52.29072
10.0,81.9,1.0,2.9,60.19201,52.14288,0.31461,4011413361.6635895,0.0,0.0,0.7184503363788275,0.0,0.0,60.06803,60.315990000000006,52.031369999999995,52.25439
10.0,81.9,1.0,2.9,60.23701,52.1464,0.2956,4011413463.635468,0.0,0.0,0.7170746101101806,0.0,0.0,60.11315,60.36087,52.035,52.2578
10.0,81.9,1.0,2.9,60.21635,52.15364,0.31324,4011413565.6466265,0.0,0.0,0.7264266837088191,0.0,0.0,60.09169,60.34101,52.04151,52.26577
10.0,81.9,1.0,2.9,60.24526,52.18327,0.30724,4011413667.5614524,0.0,0.0,0.7131378568414208,0.0,0.0,60.12174,60.36878,52.07217,52.29437
10.0,81.9,1.0,2.9,60.18992,52.15059,0.31697,4011413769.563648,0.0,0.0,0.7232395627973964,0.0,0.0,60.06553,60.31431,52.03871,52.26247
10.0,81.9,1.0,2.9,60.22728,52.1741,0.31571,4011413871.6043763,0.0,0.0,0.71710076412181,0.0,0.0,60.10342,60.35114,52.0627,52.285500000000006
10.0,81.9,1.0,2.9,60.20668,52.14834,0.31754,4011413973.625536,0.0,0.0,0.7353419199977483,0.0,0.0,60.08125,60.33211,52.035529999999994,52.26115
10.0,81.9,1.0,2.9,60.1728,52.20156,0.36238,4011414075.5180674,0.0,0.0,0.7084336606861178,0.0,0.0,60.049690000000005,60.29591,52.090830000000004,52.31229
10.0,81.9,1.0,2.9,60.26886,52.19599,0.30379,4011414344.438154,0.0,0.0,0.7331976066491901,0.0,0.0,60.14362,60.394099999999995,52.08334,52.308640000000004
10.0,81.9,1.0,2.9,60.17394,52.17892,0.34038,4011414446.5263844,0.0,0.0,0.740985043149429,0.0,0.0,60.048030000000004,60.29985,52.06568,52.292159999999996
10.0,81.9,1.0,2.9,60.22915,52.18249,0.3244,4011414548.5469136,0.0,0.0,0.7123277501633335,0.0,0.0,60.1057,60.352599999999995,52.07146,52.29352
10.0,81.9,1.0,2.9,60.2686,52.15392,0.28625,4011414650.503707,0.0,0.0,0.725348566431185,0.0,0.0,60.14403,60.39317,52.04188,52.26596
10.0,81.9,1.0,2.9,60.21806,52.16142,0.29618,4011414752.438922,0.0,0.0,0.7136632862594092,0.0,0.0,60.094500000000004,60.34162,52.05028,52.27256
10.0,81.9,1.0,2.9,60.1976,52.14638,0.31801,4011414854.4345217,0.0,0.0,0.7451529857072559,0.0,0.0,60.07134,60.32386,52.03282,52.25994
10.0,81.9,1.0,2.9,60.17307,52.15441,0.34265,4011414956.481635,0.0,0.0,0.7134046015121002,0.0,0.0,60.049530000000004,60.29661,52.04329,52.26553
10.0,81.9,1.0,2.9,60.22318,52.15715,0.30004,4011415058.54832,0.0,0.0,0.7259357681918159,0.0,0.0,60.09856,60.3478,52.04506,52.26924
10.0,81.9,1.0,2.9,60.1967,52.15291,0.31775,4011415160.5010414,0.0,0.0,0.7337362901799215,0.0,0.0,60.07141,60.32199,52.04022,52.2656
10.0,81.9,1.0,2.9,60.19898,52.15254,0.31809,4011415262.443162,0.0,0.0,0.7298157732262897,0.0,0.0,60.07403,60.32393,52.040150000000004,52.26493
10.0,81.9,1.0,2.9,60.23333,52.1597,0.30727,4011415530.9706173,0.0,0.0,0.7325163753556386,0.0,0.0,60.10814,60.358520000000006,52.04711,52.27229
10.0,81.9,1.0,2.9,60.22269,52.19629,0.32482,4011415633.029372,0.0,0.0,0.7295951470599689,0.0,0.0,60.09775,60.34763,52.08392,52.308659999999996
