10.0,81.9,1.0,2.9,41.987619,41.284282,0.803852,3992632437.0,45.359375,92.8,8.50053,0.0,0.0,20000
10.0,81.9,1.0,2.9,41.948598,41.322033,0.839728,3992632540.0,45.359375,92.8,8.922133,0.0,0.0,20000
10.0,81.9,1.0,2.9,41.948858,41.323661,0.840076,3992632644.0,45.359375,92.8,8.547334,0.0,0.0,20000
10.0,81.9,1.0,2.9,41.948538,41.260649,0.839305,3992632748.0,45.359375,92.8,8.834386,0.0,0.0,20000
10.0,81.9,1.0,2.9,41.948208,41.303899,0.822931,3992632852.0,45.359375,92.8,8.445076,0.0,0.0,20000
10.0,81.9,1.0,2.9,41.93378,41.318262,0.821317,3992632957.0,45.359375,92.8,8.735473,0.0,0.0,20000
10.0,81.9,1.0,2.9,42.003221,41.286588,0.821768,3992633060.0,45.359375,92.8,8.609551,0.0,0.0,20000
10.0,81.9,1.0,2.9,41.934978,41.240489,0.803839,3992633164.0,45.359375,92.8,8.701667,0.0,0.0,20000
10.0,81.9,1.0,2.9,41.877065,41.273495,0.874795,3992633268.0,45.359375,92.8,8.782019,0.0,0.0,20000
10.0,81.9,1.0,2.9,41.928633,41.355574,0.858082,3992633372.0,45.359375,92.8,8.543971,0.0,0.0,20000
10.0,81.9,1.0,2.9,41.928352,41.207705,0.857883,3992633476.0,45.359375,92.8,8.816856,0.0,0.0,20000
10.0,81.9,1.0,2.9,41.933982,41.258737,0.821351,3992633580.0,45.359375,92.8,8.308292,0.0,0.0,20000
10.0,81.9,1.0,2.9,41.945967,41.308847,0.85683,3992633683.0,45.359375,92.8,8.710721,0.0,0.0,20000
10.0,81.9,1.0,2.9,41.913946,41.324605,0.839973,3992633787.0,45.359375,92.8,8.848438,0.0,0.0,20000
10.0,81.9,1.0,2.9,41.885872,41.27631,0.896467,3992633891.0,45.359375,92.8,8.726637,0.0,0.0,20000
10.0,81.9,1.0,2.9,41.964832,41.277911,0.840954,3992633994.0,45.359375,92.8,8.748476,0.0,0.0,20000
10.0,81.9,1.0,2.9,41.931558,41.366859,0.83971,3992634098.0,45.359375,92.8,8.451809,0.0,0.0,20000
10.0,81.9,1.0,2.9,41.93534,41.29036,0.82087,3992634203.0,45.359375,92.8,8.262607,0.0,0.0,20000
10.0,81.9,1.0,2.9,41.934763,41.378523,0.821123,3992634307.0,45.359375,92.8,7.879024,0.0,0.0,20000
10.0,81.9,1.0,2.9,41.929999,41.355383,0.856864,3992634411.0,45.359375,92.8,8.837213,0.0,0.0,20000
10.0,81.9,1.0,2.9,42.020274,41.381652,0.83889,3992634515.0,45.359375,92.8,8.271113,0.0,0.0,20000
10.0,81.9,1.0,2.9,41.979827,41.339109,0.85854,3992634618.0,45.359375,92.8,8.767115,0.0,0.0,20000
10.0,81.9,1.0,2.9,41.861112,41.299013,0.856373,3992634722.0,45.359375,92.8,8.355718,0.0,0.0,20000
10.0,81.9,1.0,2.9,41.878269,41.313832,0.856565,3992634826.0,45.359375,92.8,8.287789,0.0,0.0,20000
10.0,81.9,1.0,2.9,41.909049,41.390754,0.876127,3992634930.0,45.359375,92.8,8.528828,0.0,0.0,20000
10.0,81.9,1.0,2.9,41.855794,41.155949,0.893178,3992635034.0,45.359375,92.8,8.603888,0.0,0.0,20000
10.0,81.9,1.0,2.9,41.964594,41.336281,0.840472,3992635138.0,45.359375,92.8,8.697148,0.0,0.0,20000
10.0,81.9,1.0,2.9,41.966159,41.367548,0.840183,3992635243.0,45.359375,92.8,8.001743,0.0,0.0,20000
10.0,81.9,1.0,2.9,41.890779,41.297097,0.859232,3992635346.0,45.359375,92.8,8.391969,0.0,0.0,20000
10.0,81.9,1.0,2.9,41.875937,41.24153,0.874948,3992635450.0,45.359375,92.8,8.616473,0.0,0.0,20000
10.0,81.9,1.0,2.9,41.953493,41.253958,0.802826,3992635554.0,45.359375,92.8,8.801174,0.0,0.0,20000
10.0,81.9,1.0,2.9,41.948074,41.350832,0.839961,3992635659.0,45.359375,92.8,8.95938,0.0,0.0,20000
10.0,81.9,1.0,2.9,41.908669,41.332109,0.875273,3992635762.0,45.359375,92.8,8.519865,0.0,0.0,20000
10.0,81.9,1.0,2.9,41.92963,41.417303,0.857535,3992635866.0,45.359375,92.8,8.089077,0.0,0.0,20000
10.0,81.9,1.0,2.9,41.972505,41.269669,0.802752,3992635970.0,45.359375,92.8,8.72836,0.0,0.0,20000
10.0,81.9,1.0,2.9,41.96488,41.217386,0.84056,3992636075.0,45.359375,92.8,8.627429,0.0,0.0,20000
10.0,81.9,1.0,2.9,41.931906,41.259432,0.82268,3992636179.0,45.359375,92.8,8.279662,0.0,0.0,20000
10.0,81.9,1.0,2.9,41.962549,41.35431,0.857742,3992636283.0,45.359375,92.8,8.989303,0.0,0.0,20000
10.0,81.9,1.0,2.9,41.969371,41.336229,0.837408,3992636386.0,45.359375,92.8,8.818549,0.0,0.0,20000
