10.0,81.9,1.0,2.9,41.955283,40.94303,0.818313,3992602943.0,45.359375,92.8,7.344312,0.0,0.0,10000
10.0,81.9,1.0,2.9,41.990373,40.909667,0.81723,3992603046.0,45.359375,92.8,7.750174,0.0,0.0,10000
10.0,81.9,1.0,2.9,41.93342,41.017526,0.820455,3992603150.0,45.359375,92.8,8.805704,0.0,0.0,10000
10.0,81.9,1.0,2.9,41.954847,40.912448,0.818865,3992603253.0,45.359375,92.8,7.11012,0.0,0.0,10000
10.0,81.9,1.0,2.9,42.026945,41.023092,0.783259,3992603356.0,45.359375,92.8,7.778719,0.0,0.0,10000
10.0,81.9,1.0,2.9,41.955363,41.095241,0.819025,3992603459.0,45.359375,92.8,8.335082,0.0,0.0,10000
10.0,81.9,1.0,2.9,42.006885,40.987964,0.819119,3992603563.0,45.359375,92.8,7.678321,0.0,0.0,10000
10.0,81.9,1.0,2.9,41.98611,40.959001,0.83643,3992603666.0,45.359375,92.8,7.271182,0.0,0.0,10000
10.0,81.9,1.0,2.9,41.92954,40.983812,0.873149,3992603769.0,45.359375,92.8,8.060264,0.0,0.0,10000
10.0,81.9,1.0,2.9,41.93074,40.93671,0.856238,3992603872.0,45.359375,92.8,7.071633,0.0,0.0,10000
10.0,81.9,1.0,2.9,41.934859,40.999374,0.803163,3992603975.0,45.359375,92.8,7.66083,0.0,0.0,10000
10.0,81.9,1.0,2.9,41.874446,41.052737,0.893005,3992604079.0,45.359375,92.8,7.955832,0.0,0.0,10000
10.0,81.9,1.0,2.9,41.989088,41.062318,0.818446,3992604182.0,45.359375,92.8,8.407392,0.0,0.0,10000
10.0,81.9,1.0,2.9,41.955161,40.973179,0.818274,3992604285.0,45.359375,92.8,8.281246,0.0,0.0,10000
10.0,81.9,1.0,2.9,41.951221,40.961753,0.837311,3992604388.0,45.359375,92.8,7.701035,0.0,0.0,10000
10.0,81.9,1.0,2.9,41.953109,41.002979,0.819062,3992604492.0,45.359375,92.8,7.920475,0.0,0.0,10000
10.0,81.9,1.0,2.9,41.933352,41.008705,0.838512,3992604595.0,45.359375,92.8,7.873345,0.0,0.0,10000
10.0,81.9,1.0,2.9,41.953943,40.973221,0.819006,3992604698.0,45.359375,92.8,8.366451,0.0,0.0,10000
10.0,81.9,1.0,2.9,41.876145,40.940346,0.873618,3992604802.0,45.359375,92.8,7.880073,0.0,0.0,10000
10.0,81.9,1.0,2.9,41.897797,40.978819,0.837689,3992604905.0,45.359375,92.8,7.948152,0.0,0.0,10000
10.0,81.9,1.0,2.9,41.877242,40.966,0.840714,3992605009.0,45.359375,92.8,7.887699,0.0,0.0,10000
10.0,81.9,1.0,2.9,41.951235,40.991129,0.837509,3992605113.0,45.359375,92.8,7.989588,0.0,0.0,10000
10.0,81.9,1.0,2.9,41.957996,40.925456,0.800086,3992605216.0,45.359375,92.8,7.460232,0.0,0.0,10000
10.0,81.9,1.0,2.9,41.919302,40.975979,0.819813,3992605320.0,45.359375,92.8,7.842142,0.0,0.0,10000
10.0,81.9,1.0,2.9,41.987454,40.93995,0.819027,3992605423.0,45.359375,92.8,7.828155,0.0,0.0,10000
10.0,81.9,1.0,2.9,41.992676,40.9331,0.7826,3992605526.0,45.359375,92.8,7.351521,0.0,0.0,10000
10.0,81.9,1.0,2.9,41.952862,40.941743,0.819217,3992605630.0,45.359375,92.8,7.843299,0.0,0.0,10000
10.0,81.9,1.0,2.9,41.971335,40.956678,0.819332,3992605734.0,45.359375,92.8,7.37825,0.0,0.0,10000
10.0,81.9,1.0,2.9,41.967617,40.997346,0.855234,3992605837.0,45.359375,92.8,7.378684,0.0,0.0,10000
10.0,81.9,1.0,2.9,41.945974,41.010631,0.857453,3992605941.0,45.359375,92.8,7.915652,0.0,0.0,10000
10.0,81.9,1.0,2.9,41.947978,40.981063,0.856274,3992606044.0,45.359375,92.8,7.498302,0.0,0.0,10000
10.0,81.9,1.0,2.9,41.91271,41.072702,0.856842,3992606148.0,45.359375,92.8,8.117945,0.0,0.0,10000
10.0,81.9,1.0,2.9,41.930963,41.088548,0.856154,3992606252.0,45.359375,92.8,8.257613,0.0,0.0,10000
10.0,81.9,1.0,2.9,41.880512,40.924547,0.85508,3992606355.0,45.359375,92.8,7.840254,0.0,0.0,10000
10.0,81.9,1.0,2.9,41.914014,40.952678,0.855309,3992606459.0,45.359375,92.8,7.492411,0.0,0.0,10000
10.0,81.9,1.0,2.9,42.008508,40.937872,0.800915,3992606562.0,45.359375,92.8,7.401103,0.0,0.0,10000
10.0,81.9,1.0,2.9,41.987237,41.000021,0.819688,3992606666.0,45.359375,92.8,8.164008,0.0,0.0,10000
10.0,81.9,1.0,2.9,41.917217,40.965543,0.8376,3992606770.0,45.359375,92.8,7.528603,0.0,0.0,10000
10.0,81.9,1.0,2.9,41.880042,40.880362,0.871711,3992606873.0,45.359375,92.8,7.576589,0.0,0.0,10000
10.0,81.9,1.0,2.9,41.951664,41.023151,0.837103,3992606977.0,45.359375,92.8,7.773415,0.0,0.0,10000
10.0,81.9,1.0,2.9,41.97178,40.914834,0.835212,3992607080.0,45.359375,92.8,7.255758,0.0,0.0,10000
10.0,81.9,1.0,2.9,41.914601,40.934631,0.838382,3992607184.0,45.359375,92.8,7.633772,0.0,0.0,10000
10.0,81.9,1.0,2.9,41.970959,40.926994,0.819148,3992607287.0,45.359375,92.8,7.096634,0.0,0.0,10000
10.0,81.9,1.0,2.9,42.023994,41.042264,0.801908,3992607391.0,45.359375,92.8,8.077092,0.0,0.0,10000
