10.0,81.9,1.0,2.9,59.0657,50.64092,0.61897,4011358391.206765,0.0,0.0,3.2834376314500124,0.0,0.0,58.80437,59.32704,50.40587,50.87598
10.0,81.9,1.0,2.9,59.07264,50.67656,0.63264,4011358493.032955,0.0,0.0,3.256336017903563,0.0,0.0,58.81239,59.33291,50.44248,50.910650000000004
10.0,81.9,1.0,2.9,59.04392,50.64481,0.62313,4011358595.1121798,0.0,0.0,3.288496252632599,0.0,0.0,58.78239,59.30546,50.40958,50.88005
10.0,81.9,1.0,2.9,59.08278,50.65997,0.62763,4011358697.0187016,0.0,0.0,3.2753877579918282,0.0,0.0,58.82177,59.3438,50.42521,50.89474
10.0,81.9,1.0,2.9,59.09266,50.69415,0.6425,4011358799.1799355,0.0,0.0,3.2524517502945653,0.0,0.0,58.83256,59.35277,50.460210000000004,50.9281
10.0,81.9,1.0,2.9,59.09025,50.67172,0.61735,4011358901.100026,0.0,0.0,3.2943946931185963,0.0,0.0,58.828489999999995,59.352019999999996,50.436280000000004,50.90717
10.0,81.9,1.0,2.9,59.09376,50.64806,0.59684,4011359003.309512,0.0,0.0,3.252093185924556,0.0,0.0,58.833670000000005,59.353860000000005,50.41413,50.882
10.0,81.9,1.0,2.9,59.032,50.62361,0.62711,4011359105.267605,0.0,0.0,3.309485533307346,0.0,0.0,58.769639999999995,59.294369999999994,50.38764,50.85959
10.0,81.9,1.0,2.9,59.02598,50.63459,0.64072,4011359207.2856817,0.0,0.0,3.2832301362829517,0.0,0.0,58.76466,59.28731,50.399550000000005,50.869640000000004
10.0,81.9,1.0,2.9,59.04524,50.63839,0.61838,4011359309.319289,0.0,0.0,3.2805623641031074,0.0,0.0,58.78403,59.30647,50.40345,50.87334
10.0,81.9,1.0,2.9,59.02992,50.63876,0.63561,4011359577.8896165,0.0,0.0,3.3175887424964845,0.0,0.0,58.767239999999994,59.292609999999996,50.402499999999996,50.875029999999995
10.0,81.9,1.0,2.9,59.02895,50.63849,0.63438,4011359679.879057,0.0,0.0,3.2829714063336417,0.0,0.0,58.76764,59.29027,50.403459999999995,50.873529999999995
